"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1562392800";"06.07.2019 09:00";"30,06";"30,06";"30,06";"30,06"
"1562396400";"06.07.2019 10:00";"30,25";"30,25";"30,25";"30,25"
"1562400000";"06.07.2019 11:00";"29,7";"29,7";"29,7";"29,7"
"1562403600";"06.07.2019 12:00";"28,53";"28,53";"28,53";"28,53"
"1562407200";"06.07.2019 13:00";"27,52";"27,52";"27,52";"27,52"
"1562410800";"06.07.2019 14:00";"27,17";"27,17";"27,17";"27,17"
"1562414400";"06.07.2019 15:00";"26,81";"26,81";"26,81";"26,81"
"1562418000";"06.07.2019 16:00";"32,01";"32,01";"31,76";"32,01"
"1562421600";"06.07.2019 17:00";"32,1";"32,1";"32,1";"32,1"
"1562425200";"06.07.2019 18:00";"32,98";"32,98";"32,98";"32,98"
"1562428800";"06.07.2019 19:00";"33,8";"33,8";"33,8";"33,8"
"1562432400";"06.07.2019 20:00";"34,53";"34,53";"34,53";"34,53"
"1562436000";"06.07.2019 21:00";"32,72";"32,72";"32,72";"32,72"
"1562439600";"06.07.2019 22:00";"33,33";"33,33";"33,33";"33,33"
"1562443200";"06.07.2019 23:00";"32,67";"32,67";"32,67";"32,67"
"1562446800";"07.07.2019 00:00";"28,39";"28,39";"28,39";"28,39"
"1562450400";"07.07.2019 01:00";"28,21";"28,21";"28,21";"28,21"
"1562454000";"07.07.2019 02:00";"25,98";"25,98";"25,98";"25,98"
"1562457600";"07.07.2019 03:00";"25,03";"25,03";"25,03";"25,03"
"1562461200";"07.07.2019 04:00";"24,27";"24,27";"24,27";"24,27"
"1562464800";"07.07.2019 05:00";"23,36";"23,36";"23,36";"23,36"
"1562468400";"07.07.2019 06:00";"24,11";"24,11";"24,11";"24,11"
"1562472000";"07.07.2019 07:00";"25,09";"25,09";"25,09";"25,09"
"1562475600";"07.07.2019 08:00";"25,7";"25,7";"25,7";"25,7"
"1562479200";"07.07.2019 09:00";"26,9";"26,9";"26,9";"26,9"
"1562482800";"07.07.2019 10:00";"28,01";"28,01";"28,01";"28,01"
"1562486400";"07.07.2019 11:00";"28,59";"28,59";"28,59";"28,59"
"1562490000";"07.07.2019 12:00";"28,42";"28,42";"28,42";"28,42"
"1562493600";"07.07.2019 13:00";"27,96";"27,96";"27,96";"27,96"
"1562497200";"07.07.2019 14:00";"27,74";"27,74";"27,74";"27,74"
"1562500800";"07.07.2019 15:00";"27";"27";"27";"27"
"1562504400";"07.07.2019 16:00";"26,99";"26,99";"26,99";"26,99"
"1562508000";"07.07.2019 17:00";"27,48";"27,48";"27,48";"27,48"
"1562511600";"07.07.2019 18:00";"28,17";"28,17";"28,17";"28,17"
"1562515200";"07.07.2019 19:00";"29,36";"29,36";"29,2";"29,36"
"1562518800";"07.07.2019 20:00";"31,17";"31,17";"30,98";"31,17"
"1562522400";"07.07.2019 21:00";"31,86";"31,86";"31,21";"31,86"
"1562526000";"07.07.2019 22:00";"35,01";"35,01";"31,72";"35,01"
"1562529600";"07.07.2019 23:00";"31,25";"31,25";"31,25";"31,25"
"1562533200";"08.07.2019 00:00";"29,81";"29,81";"29,81";"29,81"
"1562536800";"08.07.2019 01:00";"28,93";"28,93";"28,93";"28,93"
"1562540400";"08.07.2019 02:00";"28,52";"28,52";"28,52";"28,52"
"1562544000";"08.07.2019 03:00";"28,18";"28,18";"28,18";"28,18"
"1562547600";"08.07.2019 04:00";"27,95";"27,95";"27,95";"27,95"
"1562551200";"08.07.2019 05:00";"28,26";"28,26";"28,26";"28,26"
"1562554800";"08.07.2019 06:00";"29,16";"29,16";"29,16";"29,16"
"1562558400";"08.07.2019 07:00";"33,78";"33,78";"33,78";"33,78"
"1562562000";"08.07.2019 08:00";"50,62";"50,62";"36,68";"50,62"
"1562565600";"08.07.2019 09:00";"54";"54";"36,72";"54"
"1562569200";"08.07.2019 10:00";"54,13";"54,13";"37,75";"54,13"
"1562572800";"08.07.2019 11:00";"54,11";"54,11";"36,7";"54,11"
"1562576400";"08.07.2019 12:00";"54,7";"54,7";"37,58";"54,7"
"1562580000";"08.07.2019 13:00";"53,37";"53,37";"39,31";"53,37"
"1562583600";"08.07.2019 14:00";"52,54";"52,54";"37,93";"52,54"
"1562587200";"08.07.2019 15:00";"51,1";"51,1";"34,98";"51,1"
"1562590800";"08.07.2019 16:00";"51,73";"51,73";"36,4";"51,73"
"1562594400";"08.07.2019 17:00";"49,22";"49,22";"33,23";"49,22"
"1562598000";"08.07.2019 18:00";"44,75";"44,75";"36,6";"44,75"
"1562601600";"08.07.2019 19:00";"47,06";"47,06";"34,85";"47,06"
"1562605200";"08.07.2019 20:00";"47,02";"47,02";"35,15";"47,02"
"1562608800";"08.07.2019 21:00";"51,66";"51,66";"31,56";"51,66"
"1562612400";"08.07.2019 22:00";"44,76";"44,76";"31,15";"44,76"
"1562616000";"08.07.2019 23:00";"30,75";"30,75";"30,75";"30,75"
"1562619600";"09.07.2019 00:00";"29,72";"29,72";"29,72";"29,72"
"1562623200";"09.07.2019 01:00";"30,55";"30,55";"30,55";"30,55"
"1562626800";"09.07.2019 02:00";"29,51";"29,51";"29,51";"29,51"
"1562630400";"09.07.2019 03:00";"29,17";"29,17";"29,17";"29,17"
"1562634000";"09.07.2019 04:00";"28,98";"28,98";"28,98";"28,98"
"1562637600";"09.07.2019 05:00";"29,23";"29,23";"29,23";"29,23"
"1562641200";"09.07.2019 06:00";"30,07";"30,07";"30,07";"30,07"
"1562644800";"09.07.2019 07:00";"45,66";"45,66";"45,66";"45,66"
"1562648400";"09.07.2019 08:00";"55,22";"55,22";"55,22";"55,22"
"1562652000";"09.07.2019 09:00";"57,54";"57,54";"57,54";"57,54"
"1562655600";"09.07.2019 10:00";"58,64";"58,64";"58,64";"58,64"
"1562659200";"09.07.2019 11:00";"57,78";"57,78";"57,78";"57,78"
"1562662800";"09.07.2019 12:00";"58,27";"58,27";"58,27";"58,27"
"1562666400";"09.07.2019 13:00";"58,09";"58,09";"58,09";"58,09"
"1562670000";"09.07.2019 14:00";"56,19";"56,19";"56,19";"56,19"
"1562673600";"09.07.2019 15:00";"53,86";"53,86";"49,36";"53,86"
"1562677200";"09.07.2019 16:00";"53,72";"53,72";"44,34";"53,72"
"1562680800";"09.07.2019 17:00";"50,88";"50,88";"50,88";"50,88"
"1562684400";"09.07.2019 18:00";"44,77";"44,77";"44,77";"44,77"
"1562688000";"09.07.2019 19:00";"51,83";"51,83";"51,83";"51,83"
"1562691600";"09.07.2019 20:00";"52,9";"52,9";"52,9";"52,9"
"1562695200";"09.07.2019 21:00";"47,66";"47,66";"47,66";"47,66"
"1562698800";"09.07.2019 22:00";"44,79";"44,79";"44,79";"44,79"
"1562702400";"09.07.2019 23:00";"32,95";"32,95";"32,95";"32,95"
"1562706000";"10.07.2019 00:00";"31,47";"31,47";"31,47";"31,47"
"1562709600";"10.07.2019 01:00";"32,88";"32,88";"32,88";"32,88"
"1562713200";"10.07.2019 02:00";"32,06";"32,06";"32,06";"32,06"
"1562716800";"10.07.2019 03:00";"31,44";"31,44";"31,44";"31,44"
"1562720400";"10.07.2019 04:00";"31,15";"31,15";"31,15";"31,15"
"1562724000";"10.07.2019 05:00";"31,12";"31,12";"31,12";"31,12"
"1562727600";"10.07.2019 06:00";"32,31";"32,31";"32,31";"32,31"
"1562731200";"10.07.2019 07:00";"45,77";"45,77";"36,89";"45,77"
"1562734800";"10.07.2019 08:00";"60,36";"60,36";"42,62";"60,36"
"1562738400";"10.07.2019 09:00";"62,94";"62,94";"42,31";"62,94"
"1562742000";"10.07.2019 10:00";"65,66";"65,66";"42";"65,66"
"1562745600";"10.07.2019 11:00";"65,66";"65,66";"38,87";"65,66"
"1562749200";"10.07.2019 12:00";"64,06";"64,06";"37,8";"64,06"
"1562752800";"10.07.2019 13:00";"65,66";"65,66";"38,14";"65,66"
"1562756400";"10.07.2019 14:00";"65,65";"65,65";"36,85";"65,65"
"1562760000";"10.07.2019 15:00";"61,22";"61,22";"36,9";"61,22"
"1562763600";"10.07.2019 16:00";"60,4";"60,4";"36,43";"60,4"
"1562767200";"10.07.2019 17:00";"55,13";"55,13";"37,87";"55,13"
"1562770800";"10.07.2019 18:00";"55,16";"55,16";"40,24";"55,16"
"1562774400";"10.07.2019 19:00";"52,78";"52,78";"39,7";"52,78"
"1562778000";"10.07.2019 20:00";"60,4";"60,4";"44,65";"60,4"
"1562781600";"10.07.2019 21:00";"60,77";"60,77";"37,28";"60,77"
"1562785200";"10.07.2019 22:00";"46,35";"46,35";"38,2";"46,35"
"1562788800";"10.07.2019 23:00";"33,45";"33,45";"33,45";"33,45"
"1562792400";"11.07.2019 00:00";"32,89";"32,89";"32,89";"32,89"
"1562796000";"11.07.2019 01:00";"34,4";"34,4";"34,4";"34,4"
"1562799600";"11.07.2019 02:00";"34,21";"34,21";"34,21";"34,21"
"1562803200";"11.07.2019 03:00";"33,99";"33,99";"33,99";"33,99"
"1562806800";"11.07.2019 04:00";"33,77";"33,77";"33,77";"33,77"
"1562810400";"11.07.2019 05:00";"33,54";"33,54";"33,54";"33,54"
"1562814000";"11.07.2019 06:00";"34,15";"34,15";"34,15";"34,15"
"1562817600";"11.07.2019 07:00";"54,31";"54,31";"42,15";"54,31"
"1562821200";"11.07.2019 08:00";"63,03";"63,03";"55,31";"63,03"
"1562824800";"11.07.2019 09:00";"69,84";"69,84";"51,91";"69,84"
"1562828400";"11.07.2019 10:00";"71,15";"71,15";"55,28";"71,15"
"1562832000";"11.07.2019 11:00";"70,32";"70,32";"52,7";"70,32"
"1562835600";"11.07.2019 12:00";"70,3";"70,3";"58,13";"70,3"
"1562839200";"11.07.2019 13:00";"71,11";"71,11";"55,31";"71,11"
"1562842800";"11.07.2019 14:00";"72,08";"72,08";"47,93";"72,08"
"1562846400";"11.07.2019 15:00";"64,79";"64,79";"46,07";"64,79"
"1562850000";"11.07.2019 16:00";"67,56";"67,56";"45,38";"67,56"
"1562853600";"11.07.2019 17:00";"62,1";"62,1";"50,07";"62,1"
"1562857200";"11.07.2019 18:00";"62,01";"62,01";"47,99";"62,01"
"1562860800";"11.07.2019 19:00";"60,11";"60,11";"57,07";"60,11"
"1562864400";"11.07.2019 20:00";"60,54";"60,54";"57,69";"60,54"
"1562868000";"11.07.2019 21:00";"60,54";"60,54";"44,41";"60,54"
"1562871600";"11.07.2019 22:00";"56,09";"56,09";"40,8";"56,09"
"1562875200";"11.07.2019 23:00";"46,31";"46,31";"40,63";"46,31"
"1562878800";"12.07.2019 00:00";"34,53";"34,53";"34,53";"34,53"
"1562882400";"12.07.2019 01:00";"47,43";"47,43";"36,95";"47,43"
"1562886000";"12.07.2019 02:00";"36,68";"36,68";"36,68";"36,68"
"1562889600";"12.07.2019 03:00";"36,19";"36,19";"36,19";"36,19"
"1562893200";"12.07.2019 04:00";"36,01";"36,01";"36,01";"36,01"
"1562896800";"12.07.2019 05:00";"35,54";"35,54";"35,54";"35,54"
"1562900400";"12.07.2019 06:00";"47,42";"47,42";"36,05";"47,42"
"1562904000";"12.07.2019 07:00";"57,36";"57,36";"44,6";"57,36"
"1562907600";"12.07.2019 08:00";"62,53";"62,53";"54,47";"62,53"
"1562911200";"12.07.2019 09:00";"73,77";"73,77";"54,78";"73,77"
"1562914800";"12.07.2019 10:00";"75,58";"75,58";"52,88";"75,58"
"1562918400";"12.07.2019 11:00";"75,58";"75,58";"49,89";"75,58"
"1562922000";"12.07.2019 12:00";"75,65";"75,65";"51,22";"75,65"
"1562925600";"12.07.2019 13:00";"75,65";"75,65";"50,35";"75,65"
"1562929200";"12.07.2019 14:00";"75,54";"75,54";"49";"75,54"
"1562932800";"12.07.2019 15:00";"73,77";"73,77";"47,17";"73,77"
"1562936400";"12.07.2019 16:00";"71,47";"71,47";"45,91";"71,47"
"1562940000";"12.07.2019 17:00";"62,3";"62,3";"50,06";"62,3"
"1562943600";"12.07.2019 18:00";"61,87";"61,87";"49,44";"61,87"
"1562947200";"12.07.2019 19:00";"61,62";"61,62";"50,04";"61,62"
"1562950800";"12.07.2019 20:00";"63,24";"63,24";"48,28";"63,24"
"1562954400";"12.07.2019 21:00";"61,18";"61,18";"37,68";"61,18"
"1562958000";"12.07.2019 22:00";"36,7";"36,7";"36,7";"36,7"
"1562961600";"12.07.2019 23:00";"36,26";"36,26";"36,26";"36,26"
"1562965200";"13.07.2019 00:00";"35,64";"35,64";"35,64";"35,64"
"1562968800";"13.07.2019 01:00";"37,65";"37,65";"37,65";"37,65"
"1562972400";"13.07.2019 02:00";"37,15";"37,15";"37,15";"37,15"
"1562976000";"13.07.2019 03:00";"36,48";"36,48";"36,48";"36,48"
"1562979600";"13.07.2019 04:00";"36,12";"36,12";"36,12";"36,12"
"1562983200";"13.07.2019 05:00";"36,13";"36,13";"36,13";"36,13"
"1562986800";"13.07.2019 06:00";"35,36";"35,36";"35,36";"35,36"
"1562990400";"13.07.2019 07:00";"36,07";"36,07";"36,07";"36,07"
"1562994000";"13.07.2019 08:00";"36,58";"36,58";"36,58";"36,58"
"1562997600";"13.07.2019 09:00";"49,23";"49,23";"39,82";"49,23"
"1563001200";"13.07.2019 10:00";"49,29";"49,29";"39,08";"49,29"
"1563004800";"13.07.2019 11:00";"49,26";"49,26";"38,91";"49,26"
"1563008400";"13.07.2019 12:00";"49,23";"49,23";"37,94";"49,23"
"1563012000";"13.07.2019 13:00";"49,24";"49,24";"37,95";"49,24"
"1563015600";"13.07.2019 14:00";"49,25";"49,25";"35,7";"49,25"
"1563019200";"13.07.2019 15:00";"49,24";"49,24";"37,13";"49,24"
"1563022800";"13.07.2019 16:00";"49,24";"49,24";"39,06";"49,24"
"1563026400";"13.07.2019 17:00";"37,9";"37,9";"37,9";"37,9"
"1563030000";"13.07.2019 18:00";"40,06";"40,06";"40,06";"40,06"
"1563033600";"13.07.2019 19:00";"42,87";"42,87";"42,87";"42,87"
"1563037200";"13.07.2019 20:00";"46,07";"46,07";"43,21";"46,07"
"1563040800";"13.07.2019 21:00";"36,92";"36,92";"36,92";"36,92"
"1563044400";"13.07.2019 22:00";"36,82";"36,82";"36,82";"36,82"
"1563048000";"13.07.2019 23:00";"37,28";"37,28";"37,28";"37,28"
"1563051600";"14.07.2019 00:00";"36,95";"36,95";"36,95";"36,95"
"1563055200";"14.07.2019 01:00";"35,85";"35,85";"35,85";"35,85"
"1563058800";"14.07.2019 02:00";"35,04";"35,04";"35,04";"35,04"
"1563062400";"14.07.2019 03:00";"34,05";"34,05";"34,05";"34,05"
"1563066000";"14.07.2019 04:00";"33,77";"33,77";"33,77";"33,77"
"1563069600";"14.07.2019 05:00";"33,21";"33,21";"33,21";"33,21"
"1563073200";"14.07.2019 06:00";"33,2";"33,2";"33,2";"33,2"
"1563076800";"14.07.2019 07:00";"33,87";"33,87";"33,87";"33,87"
"1563080400";"14.07.2019 08:00";"34,76";"34,76";"34,76";"34,76"
"1563084000";"14.07.2019 09:00";"36,33";"36,33";"36,33";"36,33"
"1563087600";"14.07.2019 10:00";"42,08";"42,08";"36,92";"42,08"
"1563091200";"14.07.2019 11:00";"49,11";"49,11";"37,44";"49,11"
"1563094800";"14.07.2019 12:00";"49,14";"49,14";"37,94";"49,14"
"1563098400";"14.07.2019 13:00";"49,12";"49,12";"37,23";"49,12"
"1563102000";"14.07.2019 14:00";"46,63";"46,63";"36,13";"46,63"
"1563105600";"14.07.2019 15:00";"42,08";"42,08";"35,36";"42,08"
"1563109200";"14.07.2019 16:00";"35,27";"35,27";"35,27";"35,27"
"1563112800";"14.07.2019 17:00";"35,31";"35,31";"35,31";"35,31"
"1563116400";"14.07.2019 18:00";"36,58";"36,58";"36,58";"36,58"
"1563120000";"14.07.2019 19:00";"37,84";"37,84";"37,84";"37,84"
"1563123600";"14.07.2019 20:00";"49,11";"49,11";"38,29";"49,11"
"1563127200";"14.07.2019 21:00";"43,29";"43,29";"38,95";"43,29"
"1563130800";"14.07.2019 22:00";"38,45";"38,45";"38,45";"38,45"
"1563134400";"14.07.2019 23:00";"38,61";"38,61";"38,61";"38,61"
"1563138000";"15.07.2019 00:00";"37,42";"37,42";"37,42";"37,42"
"1563141600";"15.07.2019 01:00";"36,97";"36,97";"36,97";"36,97"
"1563145200";"15.07.2019 02:00";"36,58";"36,58";"36,58";"36,58"
"1563148800";"15.07.2019 03:00";"36,45";"36,45";"36,45";"36,45"
"1563152400";"15.07.2019 04:00";"35,16";"35,16";"35,16";"35,16"
"1563156000";"15.07.2019 05:00";"34,93";"34,93";"34,93";"34,93"
"1563159600";"15.07.2019 06:00";"36,84";"36,84";"36,84";"36,84"
"1563163200";"15.07.2019 07:00";"50,85";"50,85";"50,85";"50,85"
"1563166800";"15.07.2019 08:00";"60,73";"60,73";"60,73";"60,73"
"1563170400";"15.07.2019 09:00";"64,23";"64,23";"64,23";"64,23"
"1563174000";"15.07.2019 10:00";"70,07";"70,07";"70,07";"70,07"
"1563177600";"15.07.2019 11:00";"71,15";"71,15";"71,15";"71,15"
"1563181200";"15.07.2019 12:00";"71,11";"71,11";"71,11";"71,11"
"1563184800";"15.07.2019 13:00";"71,42";"71,42";"71,42";"71,42"
"1563188400";"15.07.2019 14:00";"70,05";"70,05";"60,09";"70,05"
"1563192000";"15.07.2019 15:00";"65,62";"65,62";"60,1";"65,62"
"1563195600";"15.07.2019 16:00";"65";"65";"65";"65"
"1563199200";"15.07.2019 17:00";"69,29";"69,29";"69,29";"69,29"
"1563202800";"15.07.2019 18:00";"64,5";"64,5";"62,59";"64,5"
"1563206400";"15.07.2019 19:00";"61,89";"61,89";"60,52";"61,89"
"1563210000";"15.07.2019 20:00";"61,94";"61,94";"60,02";"61,94"
"1563213600";"15.07.2019 21:00";"61,97";"61,97";"46,28";"61,97"
"1563217200";"15.07.2019 22:00";"58,09";"58,09";"51,33";"58,09"
"1563220800";"15.07.2019 23:00";"46,07";"46,07";"46,07";"46,07"
"1563224400";"16.07.2019 00:00";"37,24";"37,24";"37,24";"37,24"
"1563228000";"16.07.2019 01:00";"36,82";"36,82";"36,82";"36,82"
"1563231600";"16.07.2019 02:00";"36,27";"36,27";"36,27";"36,27"
"1563235200";"16.07.2019 03:00";"34,93";"34,93";"34,93";"34,93"
"1563238800";"16.07.2019 04:00";"33,89";"33,89";"33,89";"33,89"
"1563242400";"16.07.2019 05:00";"33,13";"33,13";"33,13";"33,13"
"1563246000";"16.07.2019 06:00";"38,1";"38,1";"38,1";"38,1"
"1563249600";"16.07.2019 07:00";"50,07";"50,07";"45,9";"50,07"
"1563253200";"16.07.2019 08:00";"52,49";"52,49";"48,25";"52,49"
"1563256800";"16.07.2019 09:00";"59,9";"59,9";"49,16";"59,9"
"1563260400";"16.07.2019 10:00";"61,13";"61,13";"49,94";"61,13"
"1563264000";"16.07.2019 11:00";"61,13";"61,13";"50,34";"61,13"
"1563267600";"16.07.2019 12:00";"60,52";"60,52";"50,56";"60,52"
"1563271200";"16.07.2019 13:00";"61,3";"61,3";"50,59";"61,3"
"1563274800";"16.07.2019 14:00";"61,15";"61,15";"49,96";"61,15"
"1563278400";"16.07.2019 15:00";"60,15";"60,15";"49,92";"60,15"
"1563282000";"16.07.2019 16:00";"59,22";"59,22";"49,98";"59,22"
"1563285600";"16.07.2019 17:00";"56,67";"56,67";"49,98";"56,67"
"1563289200";"16.07.2019 18:00";"54,45";"54,45";"49,97";"54,45"
"1563292800";"16.07.2019 19:00";"54,49";"54,49";"54,49";"54,49"
"1563296400";"16.07.2019 20:00";"56,84";"56,84";"54,98";"56,84"
"1563300000";"16.07.2019 21:00";"55,6";"55,6";"48,25";"55,6"
"1563303600";"16.07.2019 22:00";"56,69";"56,69";"49,97";"56,69"
"1563307200";"16.07.2019 23:00";"48,76";"48,76";"48,76";"48,76"
"1563310800";"17.07.2019 00:00";"38,58";"38,58";"38,58";"38,58"
"1563314400";"17.07.2019 01:00";"38,74";"38,74";"38,74";"38,74"
"1563318000";"17.07.2019 02:00";"37,94";"37,94";"37,94";"37,94"
"1563321600";"17.07.2019 03:00";"37,68";"37,68";"37,68";"37,68"
"1563325200";"17.07.2019 04:00";"37,28";"37,28";"37,28";"37,28"
"1563328800";"17.07.2019 05:00";"37,6";"37,6";"37,6";"37,6"
"1563332400";"17.07.2019 06:00";"40,31";"40,31";"40,31";"40,31"
"1563336000";"17.07.2019 07:00";"49,38";"49,38";"49,38";"49,38"
"1563339600";"17.07.2019 08:00";"59,86";"59,86";"58,48";"59,86"
"1563343200";"17.07.2019 09:00";"61,36";"61,36";"57,36";"61,36"
"1563346800";"17.07.2019 10:00";"59,86";"59,86";"56,85";"59,86"
"1563350400";"17.07.2019 11:00";"59,34";"59,34";"59,34";"59,34"
"1563354000";"17.07.2019 12:00";"60,37";"60,37";"59,81";"60,37"
"1563357600";"17.07.2019 13:00";"59,71";"59,71";"59,03";"59,71"
"1563361200";"17.07.2019 14:00";"60,35";"60,35";"55,32";"60,35"
"1563364800";"17.07.2019 15:00";"59,16";"59,16";"58,24";"59,16"
"1563368400";"17.07.2019 16:00";"59,75";"59,75";"59,75";"59,75"
"1563372000";"17.07.2019 17:00";"61,04";"61,04";"61,04";"61,04"
"1563375600";"17.07.2019 18:00";"56,76";"56,76";"56,76";"56,76"
"1563379200";"17.07.2019 19:00";"60,77";"60,77";"60,77";"60,77"
"1563382800";"17.07.2019 20:00";"59,78";"59,78";"59,78";"59,78"
"1563386400";"17.07.2019 21:00";"60,17";"60,17";"51,39";"60,17"
"1563390000";"17.07.2019 22:00";"60,73";"60,73";"55,31";"60,73"
"1563393600";"17.07.2019 23:00";"56,7";"56,7";"54,93";"56,7"
"1563397200";"18.07.2019 00:00";"39,62";"39,62";"39,62";"39,62"
"1563400800";"18.07.2019 01:00";"44,86";"44,86";"44,86";"44,86"
"1563404400";"18.07.2019 02:00";"38,43";"38,43";"38,43";"38,43"
"1563408000";"18.07.2019 03:00";"37,82";"37,82";"37,82";"37,82"
"1563411600";"18.07.2019 04:00";"37,71";"37,71";"37,71";"37,71"
"1563415200";"18.07.2019 05:00";"37,49";"37,49";"37,49";"37,49"
"1563418800";"18.07.2019 06:00";"48,32";"48,32";"48,32";"48,32"
"1563422400";"18.07.2019 07:00";"60,92";"60,92";"60,92";"60,92"
"1563426000";"18.07.2019 08:00";"62,65";"62,65";"62,65";"62,65"
"1563429600";"18.07.2019 09:00";"66,86";"66,86";"64,99";"66,86"
"1563433200";"18.07.2019 10:00";"72,49";"72,49";"67,77";"72,49"
"1563436800";"18.07.2019 11:00";"72,27";"72,27";"71,67";"72,27"
"1563440400";"18.07.2019 12:00";"71,55";"71,55";"71,55";"71,55"
"1563444000";"18.07.2019 13:00";"72,77";"72,77";"67,51";"72,77"
"1563447600";"18.07.2019 14:00";"71,64";"71,64";"65,85";"71,64"
"1563451200";"18.07.2019 15:00";"66,85";"66,85";"63,82";"66,85"
"1563454800";"18.07.2019 16:00";"68,05";"68,05";"63,94";"68,05"
"1563458400";"18.07.2019 17:00";"65,78";"65,78";"64,92";"65,78"
"1563462000";"18.07.2019 18:00";"62,78";"62,78";"62,78";"62,78"
"1563465600";"18.07.2019 19:00";"61,91";"61,91";"61,91";"61,91"
"1563469200";"18.07.2019 20:00";"62,44";"62,44";"62,44";"62,44"
"1563472800";"18.07.2019 21:00";"61,82";"61,82";"54,28";"61,82"
"1563476400";"18.07.2019 22:00";"60,26";"60,26";"49,95";"60,26"
"1563480000";"18.07.2019 23:00";"62,21";"62,21";"54,05";"62,21"
"1563483600";"19.07.2019 00:00";"41,9";"41,9";"41,9";"41,9"
"1563487200";"19.07.2019 01:00";"43,9";"43,9";"43,9";"43,9"
"1563490800";"19.07.2019 02:00";"37,06";"37,06";"37,06";"37,06"
"1563494400";"19.07.2019 03:00";"37";"37";"37";"37"
"1563498000";"19.07.2019 04:00";"36,66";"36,66";"36,66";"36,66"
"1563501600";"19.07.2019 05:00";"36,68";"36,68";"36,68";"36,68"
"1563505200";"19.07.2019 06:00";"45,49";"45,49";"45,49";"45,49"
"1563508800";"19.07.2019 07:00";"53,3";"53,3";"53,3";"53,3"
"1563512400";"19.07.2019 08:00";"61,09";"61,09";"61,09";"61,09"
"1563516000";"19.07.2019 09:00";"68,95";"68,95";"63,45";"68,95"
"1563519600";"19.07.2019 10:00";"68,65";"68,65";"64,95";"68,65"
"1563523200";"19.07.2019 11:00";"70,04";"70,04";"66,52";"70,04"
"1563526800";"19.07.2019 12:00";"67,07";"67,07";"64,98";"67,07"
"1563530400";"19.07.2019 13:00";"68,34";"68,34";"67,44";"68,34"
"1563534000";"19.07.2019 14:00";"70,05";"70,05";"62,04";"70,05"
"1563537600";"19.07.2019 15:00";"67,93";"67,93";"61,99";"67,93"
"1563541200";"19.07.2019 16:00";"68,18";"68,18";"64,8";"68,18"
"1563544800";"19.07.2019 17:00";"61,19";"61,19";"61,19";"61,19"
"1563548400";"19.07.2019 18:00";"62,04";"62,04";"62,04";"62,04"
"1563552000";"19.07.2019 19:00";"63,62";"63,62";"63,62";"63,62"
"1563555600";"19.07.2019 20:00";"62,55";"62,55";"62,55";"62,55"
"1563559200";"19.07.2019 21:00";"60,39";"60,39";"49,74";"60,39"
"1563562800";"19.07.2019 22:00";"59,33";"59,33";"50,38";"59,33"
"1563566400";"19.07.2019 23:00";"45,45";"45,45";"45,37";"45,45"
"1563570000";"20.07.2019 00:00";"38,43";"38,43";"38,43";"38,43"
"1563573600";"20.07.2019 01:00";"39,35";"39,35";"39,35";"39,35"
"1563577200";"20.07.2019 02:00";"38,08";"38,08";"38,08";"38,08"
"1563580800";"20.07.2019 03:00";"36,81";"36,81";"36,81";"36,81"
"1563584400";"20.07.2019 04:00";"35,61";"35,61";"35,61";"35,61"
"1563588000";"20.07.2019 05:00";"34,36";"34,36";"34,36";"34,36"
"1563591600";"20.07.2019 06:00";"34,03";"34,03";"34,03";"34,03"
"1563595200";"20.07.2019 07:00";"35";"35";"35";"35"
"1563598800";"20.07.2019 08:00";"35,9";"35,9";"35,9";"35,9"
"1563602400";"20.07.2019 09:00";"47,17";"47,17";"47,17";"47,17"
"1563606000";"20.07.2019 10:00";"58,69";"58,69";"46,34";"58,69"
"1563609600";"20.07.2019 11:00";"57,09";"57,09";"50,07";"57,09"
"1563613200";"20.07.2019 12:00";"57,1";"57,1";"51,97";"57,1"
"1563616800";"20.07.2019 13:00";"57,06";"57,06";"49,96";"57,06"
"1563620400";"20.07.2019 14:00";"57,06";"57,06";"49,93";"57,06"
"1563624000";"20.07.2019 15:00";"57,02";"57,02";"49,93";"57,02"
"1563627600";"20.07.2019 16:00";"57,05";"57,05";"49,96";"57,05"
"1563631200";"20.07.2019 17:00";"57,04";"57,04";"49,97";"57,04"
"1563634800";"20.07.2019 18:00";"55,67";"55,67";"51";"55,67"
"1563638400";"20.07.2019 19:00";"51,46";"51,46";"51,46";"51,46"
"1563642000";"20.07.2019 20:00";"55,09";"55,09";"53,13";"55,09"
"1563645600";"20.07.2019 21:00";"50,57";"50,57";"50,57";"50,57"
"1563649200";"20.07.2019 22:00";"46,14";"46,14";"46,14";"46,14"
"1563652800";"20.07.2019 23:00";"43,03";"43,03";"43,03";"43,03"
"1563656400";"21.07.2019 00:00";"37,29";"37,29";"37,29";"37,29"
"1563660000";"21.07.2019 01:00";"35,35";"35,35";"35,35";"35,35"
"1563663600";"21.07.2019 02:00";"33,47";"33,47";"33,47";"33,47"
"1563667200";"21.07.2019 03:00";"33,03";"33,03";"33,03";"33,03"
"1563670800";"21.07.2019 04:00";"31,27";"31,27";"31,27";"31,27"
"1563674400";"21.07.2019 05:00";"30,99";"30,99";"30,99";"30,99"
"1563678000";"21.07.2019 06:00";"31,55";"31,55";"31,55";"31,55"
