"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1682463600";"26.04.2023 02:00";"39,48";"39,48";"39,48";"39,48"
"1682467200";"26.04.2023 03:00";"39,32";"39,32";"39,32";"39,32"
"1682470800";"26.04.2023 04:00";"38,45";"38,45";"38,45";"38,45"
"1682474400";"26.04.2023 05:00";"38,77";"38,77";"38,77";"38,77"
"1682478000";"26.04.2023 06:00";"92,59";"92,59";"44,26";"92,59"
"1682481600";"26.04.2023 07:00";"92,59";"92,59";"60,76";"92,59"
"1682485200";"26.04.2023 08:00";"118,92";"118,92";"78,12";"118,92"
"1682488800";"26.04.2023 09:00";"92,6";"92,6";"82,23";"92,6"
"1682492400";"26.04.2023 10:00";"76,6";"76,6";"76,6";"76,6"
"1682496000";"26.04.2023 11:00";"90,24";"90,24";"75,91";"90,24"
"1682499600";"26.04.2023 12:00";"58,86";"58,86";"58,86";"58,86"
"1682503200";"26.04.2023 13:00";"92,59";"92,59";"52,99";"92,59"
"1682506800";"26.04.2023 14:00";"92,59";"92,59";"44,56";"92,59"
"1682510400";"26.04.2023 15:00";"92,59";"92,59";"41,14";"92,59"
"1682514000";"26.04.2023 16:00";"37,21";"37,21";"37,21";"37,21"
"1682517600";"26.04.2023 17:00";"92,59";"92,59";"42,42";"92,59"
"1682521200";"26.04.2023 18:00";"92,59";"92,59";"67,86";"92,59"
"1682524800";"26.04.2023 19:00";"92,6";"92,6";"70,92";"92,6"
"1682528400";"26.04.2023 20:00";"148,11";"148,11";"74,61";"148,11"
"1682532000";"26.04.2023 21:00";"154,97";"154,97";"76,38";"154,97"
"1682535600";"26.04.2023 22:00";"92,6";"92,6";"76,31";"92,6"
"1682539200";"26.04.2023 23:00";"67,3";"67,3";"67,3";"67,3"
"1682542800";"27.04.2023 00:00";"45,05";"45,05";"45,05";"45,05"
"1682546400";"27.04.2023 01:00";"95,8";"95,8";"95,8";"95,8"
"1682550000";"27.04.2023 02:00";"90,86";"90,86";"90,86";"90,86"
"1682553600";"27.04.2023 03:00";"87,02";"87,02";"87,02";"87,02"
"1682557200";"27.04.2023 04:00";"86,11";"86,11";"86,11";"86,11"
"1682560800";"27.04.2023 05:00";"85,87";"85,87";"85,87";"85,87"
"1682564400";"27.04.2023 06:00";"99,92";"99,92";"99,92";"99,92"
"1682568000";"27.04.2023 07:00";"127,03";"127,03";"116,86";"127,03"
"1682571600";"27.04.2023 08:00";"143,68";"143,68";"142,75";"143,68"
"1682575200";"27.04.2023 09:00";"134,62";"134,62";"132,35";"134,62"
"1682578800";"27.04.2023 10:00";"105,36";"105,36";"105,36";"105,36"
"1682582400";"27.04.2023 11:00";"96,33";"96,33";"96,33";"96,33"
"1682586000";"27.04.2023 12:00";"93,69";"93,69";"93,69";"93,69"
"1682589600";"27.04.2023 13:00";"90,55";"90,55";"90,55";"90,55"
"1682593200";"27.04.2023 14:00";"89,91";"89,91";"89,91";"89,91"
"1682596800";"27.04.2023 15:00";"90,32";"90,32";"90,32";"90,32"
"1682600400";"27.04.2023 16:00";"88,9";"88,9";"88,9";"88,9"
"1682604000";"27.04.2023 17:00";"88,76";"88,76";"88,76";"88,76"
"1682607600";"27.04.2023 18:00";"97,82";"97,82";"97,82";"97,82"
"1682611200";"27.04.2023 19:00";"125,73";"125,73";"106,3";"125,73"
"1682614800";"27.04.2023 20:00";"152,84";"152,84";"102,42";"152,84"
"1682618400";"27.04.2023 21:00";"161,28";"161,28";"96,42";"161,28"
"1682622000";"27.04.2023 22:00";"140,91";"140,91";"96,83";"140,91"
"1682625600";"27.04.2023 23:00";"122,41";"122,41";"97,36";"122,41"
"1682629200";"28.04.2023 00:00";"98,6";"98,6";"96,97";"98,6"
"1682632800";"28.04.2023 01:00";"80,1";"80,1";"80,1";"80,1"
"1682636400";"28.04.2023 02:00";"75,97";"75,97";"75,97";"75,97"
"1682640000";"28.04.2023 03:00";"75,17";"75,17";"75,17";"75,17"
"1682643600";"28.04.2023 04:00";"79,98";"79,98";"79,98";"79,98"
"1682647200";"28.04.2023 05:00";"90,99";"90,99";"87,37";"90,99"
"1682650800";"28.04.2023 06:00";"95,85";"95,85";"95,16";"95,85"
"1682654400";"28.04.2023 07:00";"113,77";"113,77";"107,97";"113,77"
"1682658000";"28.04.2023 08:00";"124,07";"124,07";"119,98";"124,07"
"1682661600";"28.04.2023 09:00";"128,14";"128,14";"126,81";"128,14"
"1682665200";"28.04.2023 10:00";"120,69";"120,69";"117,19";"120,69"
"1682668800";"28.04.2023 11:00";"109,67";"109,67";"109,67";"109,67"
"1682672400";"28.04.2023 12:00";"106,17";"106,17";"106,17";"106,17"
"1682676000";"28.04.2023 13:00";"102,05";"102,05";"102,05";"102,05"
"1682679600";"28.04.2023 14:00";"93,09";"93,09";"93,09";"93,09"
"1682683200";"28.04.2023 15:00";"90,19";"90,19";"90,19";"90,19"
"1682686800";"28.04.2023 16:00";"89";"89";"89";"89"
"1682690400";"28.04.2023 17:00";"90,61";"90,61";"90,61";"90,61"
"1682694000";"28.04.2023 18:00";"99,17";"99,17";"99,17";"99,17"
"1682697600";"28.04.2023 19:00";"115,57";"115,57";"103,4";"115,57"
"1682701200";"28.04.2023 20:00";"132,82";"132,82";"98,83";"132,82"
"1682704800";"28.04.2023 21:00";"141,6";"141,6";"96,83";"141,6"
"1682708400";"28.04.2023 22:00";"124,34";"124,34";"105,55";"124,34"
"1682712000";"28.04.2023 23:00";"112,88";"112,88";"94,95";"112,88"
"1682715600";"29.04.2023 00:00";"93,18";"93,18";"88,29";"93,18"
"1682719200";"29.04.2023 01:00";"91,2";"91,2";"89,57";"91,2"
"1682722800";"29.04.2023 02:00";"91,19";"91,19";"88,39";"91,19"
"1682726400";"29.04.2023 03:00";"86,57";"86,57";"86,57";"86,57"
"1682730000";"29.04.2023 04:00";"86,39";"86,39";"86,39";"86,39"
"1682733600";"29.04.2023 05:00";"88,16";"88,16";"85,61";"88,16"
"1682737200";"29.04.2023 06:00";"100,29";"100,29";"84,5";"100,29"
"1682740800";"29.04.2023 07:00";"100,76";"100,76";"85,19";"100,76"
"1682744400";"29.04.2023 08:00";"106,77";"106,77";"88,24";"106,77"
"1682748000";"29.04.2023 09:00";"112,87";"112,87";"89,28";"112,87"
"1682751600";"29.04.2023 10:00";"89,69";"89,69";"89,69";"89,69"
"1682755200";"29.04.2023 11:00";"85,37";"85,37";"85,37";"85,37"
"1682758800";"29.04.2023 12:00";"76,51";"76,51";"76,51";"76,51"
"1682762400";"29.04.2023 13:00";"64,37";"64,37";"64,37";"64,37"
"1682766000";"29.04.2023 14:00";"47,76";"47,76";"47,76";"47,76"
"1682769600";"29.04.2023 15:00";"42,43";"42,43";"42,43";"42,43"
"1682773200";"29.04.2023 16:00";"40,53";"40,53";"40,53";"40,53"
"1682776800";"29.04.2023 17:00";"42,47";"42,47";"42,47";"42,47"
"1682780400";"29.04.2023 18:00";"42,76";"42,76";"42,76";"42,76"
"1682784000";"29.04.2023 19:00";"47,48";"47,48";"47,48";"47,48"
"1682787600";"29.04.2023 20:00";"91,19";"91,19";"45,34";"91,19"
"1682791200";"29.04.2023 21:00";"91,19";"91,19";"43,93";"91,19"
"1682794800";"29.04.2023 22:00";"41,36";"41,36";"41,36";"41,36"
"1682798400";"29.04.2023 23:00";"28,84";"28,84";"28,84";"28,84"
"1682802000";"30.04.2023 00:00";"25,48";"25,48";"25,48";"25,48"
"1682805600";"30.04.2023 01:00";"45,02";"45,02";"28,25";"45,02"
"1682809200";"30.04.2023 02:00";"45";"45";"27,88";"45"
"1682812800";"30.04.2023 03:00";"29,64";"29,64";"26,7";"29,64"
"1682816400";"30.04.2023 04:00";"26,35";"26,35";"26,35";"26,35"
"1682820000";"30.04.2023 05:00";"45";"45";"26,51";"45"
"1682823600";"30.04.2023 06:00";"45";"45";"26,09";"45"
"1682827200";"30.04.2023 07:00";"26,85";"26,85";"26,85";"26,85"
"1682830800";"30.04.2023 08:00";"27,98";"27,98";"27,98";"27,98"
"1682834400";"30.04.2023 09:00";"31,27";"31,27";"31,27";"31,27"
"1682838000";"30.04.2023 10:00";"30,31";"30,31";"30,31";"30,31"
"1682841600";"30.04.2023 11:00";"26,8";"26,8";"26,8";"26,8"
"1682845200";"30.04.2023 12:00";"6,02";"6,02";"6,02";"6,02"
"1682848800";"30.04.2023 13:00";"0,96";"0,96";"0,96";"0,96"
"1682852400";"30.04.2023 14:00";"-0,08";"-0,08";"-0,08";"-0,08"
"1682856000";"30.04.2023 15:00";"-0,92";"-0,92";"-0,92";"-0,92"
"1682859600";"30.04.2023 16:00";"1,22";"1,22";"1,22";"1,22"
"1682863200";"30.04.2023 17:00";"14";"14";"14";"14"
"1682866800";"30.04.2023 18:00";"32,09";"32,09";"32,09";"32,09"
"1682870400";"30.04.2023 19:00";"57,54";"57,54";"38,9";"57,54"
"1682874000";"30.04.2023 20:00";"118,25";"118,25";"40,29";"118,25"
"1682877600";"30.04.2023 21:00";"120,63";"120,63";"38,65";"120,63"
"1682881200";"30.04.2023 22:00";"119,26";"119,26";"38,63";"119,26"
"1682884800";"30.04.2023 23:00";"92";"92";"34,05";"92"
"1682888400";"01.05.2023 00:00";"91,99";"91,99";"31,51";"91,99"
"1682892000";"01.05.2023 01:00";"31,49";"31,49";"31,49";"31,49"
"1682895600";"01.05.2023 02:00";"34,02";"34,02";"34,02";"34,02"
"1682899200";"01.05.2023 03:00";"36,69";"36,69";"36,69";"36,69"
"1682902800";"01.05.2023 04:00";"39,89";"39,89";"39,89";"39,89"
"1682906400";"01.05.2023 05:00";"42,55";"42,55";"42,55";"42,55"
"1682910000";"01.05.2023 06:00";"44,83";"44,83";"44,83";"44,83"
"1682913600";"01.05.2023 07:00";"47,89";"47,89";"47,89";"47,89"
"1682917200";"01.05.2023 08:00";"56,11";"56,11";"56,11";"56,11"
"1682920800";"01.05.2023 09:00";"65,55";"65,55";"65,55";"65,55"
"1682924400";"01.05.2023 10:00";"50,09";"50,09";"50,09";"50,09"
"1682928000";"01.05.2023 11:00";"49,43";"49,43";"49,43";"49,43"
"1682931600";"01.05.2023 12:00";"44,25";"44,25";"44,25";"44,25"
"1682935200";"01.05.2023 13:00";"41,9";"41,9";"41,9";"41,9"
"1682938800";"01.05.2023 14:00";"34,24";"34,24";"34,24";"34,24"
"1682942400";"01.05.2023 15:00";"29,91";"29,91";"29,91";"29,91"
"1682946000";"01.05.2023 16:00";"40,2";"40,2";"40,2";"40,2"
"1682949600";"01.05.2023 17:00";"51,96";"51,96";"51,96";"51,96"
"1682953200";"01.05.2023 18:00";"65,71";"65,71";"65,71";"65,71"
"1682956800";"01.05.2023 19:00";"75,04";"75,04";"75,04";"75,04"
"1682960400";"01.05.2023 20:00";"76,43";"76,43";"76,43";"76,43"
"1682964000";"01.05.2023 21:00";"75,04";"75,04";"75,04";"75,04"
"1682967600";"01.05.2023 22:00";"72,37";"72,37";"72,37";"72,37"
"1682971200";"01.05.2023 23:00";"64,42";"64,42";"64,42";"64,42"
"1682974800";"02.05.2023 00:00";"57,25";"57,25";"57,25";"57,25"
"1682978400";"02.05.2023 01:00";"69,62";"69,62";"69,62";"69,62"
"1682982000";"02.05.2023 02:00";"65,18";"65,18";"65,18";"65,18"
"1682985600";"02.05.2023 03:00";"61,48";"61,48";"61,48";"61,48"
"1682989200";"02.05.2023 04:00";"58,13";"58,13";"58,13";"58,13"
"1682992800";"02.05.2023 05:00";"58,35";"58,35";"58,35";"58,35"
"1682996400";"02.05.2023 06:00";"65,63";"65,63";"65,63";"65,63"
"1683000000";"02.05.2023 07:00";"100,22";"100,22";"100,22";"100,22"
"1683003600";"02.05.2023 08:00";"123,34";"123,34";"123,34";"123,34"
"1683007200";"02.05.2023 09:00";"130,97";"130,97";"130,97";"130,97"
"1683010800";"02.05.2023 10:00";"119,42";"119,42";"119,42";"119,42"
"1683014400";"02.05.2023 11:00";"112";"112";"112";"112"
"1683018000";"02.05.2023 12:00";"105,82";"105,82";"105,82";"105,82"
"1683021600";"02.05.2023 13:00";"96,13";"96,13";"96,13";"96,13"
"1683025200";"02.05.2023 14:00";"91,99";"91,99";"91,99";"91,99"
"1683028800";"02.05.2023 15:00";"86,18";"86,18";"86,18";"86,18"
"1683032400";"02.05.2023 16:00";"80,36";"80,36";"80,36";"80,36"
"1683036000";"02.05.2023 17:00";"84,83";"84,83";"84,83";"84,83"
"1683039600";"02.05.2023 18:00";"92,17";"92,17";"92,17";"92,17"
"1683043200";"02.05.2023 19:00";"106,71";"106,71";"106,71";"106,71"
"1683046800";"02.05.2023 20:00";"126,88";"126,88";"103,4";"126,88"
"1683050400";"02.05.2023 21:00";"139,43";"139,43";"91,38";"139,43"
"1683054000";"02.05.2023 22:00";"130,48";"130,48";"71,73";"118,38"
"1683057600";"02.05.2023 23:00";"100,03";"100,03";"55,01";"92"
"1683061200";"03.05.2023 00:00";"80,6";"80,6";"48,99";"80,6"
"1683064800";"03.05.2023 01:00";"10,61";"10,61";"10,61";"10,61"
"1683068400";"03.05.2023 02:00";"7,48";"7,48";"7,48";"7,48"
"1683072000";"03.05.2023 03:00";"9,99";"9,99";"9,99";"9,99"
"1683075600";"03.05.2023 04:00";"17,35";"17,35";"17,35";"17,35"
"1683079200";"03.05.2023 05:00";"29,93";"29,93";"29,93";"29,93"
"1683082800";"03.05.2023 06:00";"91,09";"91,09";"49,76";"91,09"
"1683086400";"03.05.2023 07:00";"124,7";"124,7";"53,39";"91,1"
"1683090000";"03.05.2023 08:00";"132,05";"132,05";"67,59";"132,05"
"1683093600";"03.05.2023 09:00";"125,1";"125,1";"80";"125,1"
"1683097200";"03.05.2023 10:00";"110,1";"110,1";"70,68";"110,1"
"1683100800";"03.05.2023 11:00";"91,1";"91,1";"64,2";"91,1"
"1683104400";"03.05.2023 12:00";"84,16";"84,16";"59,95";"84,16"
"1683108000";"03.05.2023 13:00";"77,6";"77,6";"55,4";"77,6"
"1683111600";"03.05.2023 14:00";"77,85";"77,85";"52,76";"77,85"
"1683115200";"03.05.2023 15:00";"72,48";"72,48";"51,57";"72,48"
"1683118800";"03.05.2023 16:00";"72,07";"72,07";"51,92";"72,07"
"1683122400";"03.05.2023 17:00";"82,28";"82,28";"52,85";"82,28"
"1683126000";"03.05.2023 18:00";"97,17";"97,17";"55,06";"97,17"
"1683129600";"03.05.2023 19:00";"121,12";"121,12";"66,28";"121,12"
"1683133200";"03.05.2023 20:00";"136,72";"136,72";"80,03";"136,72"
"1683136800";"03.05.2023 21:00";"167,46";"167,46";"82,3";"167,46"
"1683140400";"03.05.2023 22:00";"91,1";"91,1";"80,39";"91,1"
"1683144000";"03.05.2023 23:00";"104,98";"104,98";"67,46";"91,1"
"1683147600";"04.05.2023 00:00";"88,21";"88,21";"53,43";"88,21"
"1683151200";"04.05.2023 01:00";"97,73";"97,73";"66,69";"88,39"
"1683154800";"04.05.2023 02:00";"92,96";"92,96";"66,66";"83,39"
"1683158400";"04.05.2023 03:00";"91,9";"91,9";"64,8";"91,9"
"1683162000";"04.05.2023 04:00";"92,97";"92,97";"66,7";"92,59"
"1683165600";"04.05.2023 05:00";"93,6";"93,6";"67,2";"92,59"
"1683169200";"04.05.2023 06:00";"104,37";"104,37";"76,54";"92,6"
"1683172800";"04.05.2023 07:00";"122";"122";"101,46";"122"
"1683176400";"04.05.2023 08:00";"129,76";"129,76";"124,85";"124,85"
"1683180000";"04.05.2023 09:00";"119,9";"119,9";"117,3";"117,3"
"1683183600";"04.05.2023 10:00";"104,42";"104,42";"104,42";"104,42"
"1683187200";"04.05.2023 11:00";"90";"90";"90";"90"
"1683190800";"04.05.2023 12:00";"79,6";"79,6";"79,6";"79,6"
"1683194400";"04.05.2023 13:00";"71,79";"71,79";"71,79";"71,79"
"1683198000";"04.05.2023 14:00";"62,14";"62,14";"62,14";"62,14"
"1683201600";"04.05.2023 15:00";"58,57";"58,57";"58,57";"58,57"
"1683205200";"04.05.2023 16:00";"66,89";"66,89";"66,89";"66,89"
"1683208800";"04.05.2023 17:00";"79,02";"79,02";"79,02";"79,02"
"1683212400";"04.05.2023 18:00";"98,99";"98,99";"98,99";"98,99"
"1683216000";"04.05.2023 19:00";"111,69";"111,69";"106,18";"111,69"
"1683219600";"04.05.2023 20:00";"118,17";"118,17";"114,74";"118,17"
"1683223200";"04.05.2023 21:00";"116,99";"116,99";"116,99";"116,99"
"1683226800";"04.05.2023 22:00";"110,7";"110,7";"110,7";"110,7"
"1683230400";"04.05.2023 23:00";"101,89";"101,89";"101,89";"101,89"
"1683234000";"05.05.2023 00:00";"89,56";"89,56";"89,56";"89,56"
"1683237600";"05.05.2023 01:00";"81,89";"81,89";"81,89";"81,89"
"1683241200";"05.05.2023 02:00";"77,05";"77,05";"77,05";"77,05"
"1683244800";"05.05.2023 03:00";"76,05";"76,05";"76,05";"76,05"
"1683248400";"05.05.2023 04:00";"76,97";"76,97";"76,97";"76,97"
"1683252000";"05.05.2023 05:00";"76,32";"76,32";"76,32";"76,32"
"1683255600";"05.05.2023 06:00";"85,42";"85,42";"85,42";"85,42"
"1683259200";"05.05.2023 07:00";"94,02";"94,02";"94,02";"94,02"
"1683262800";"05.05.2023 08:00";"101,94";"101,94";"101,94";"101,94"
"1683266400";"05.05.2023 09:00";"96,01";"96,01";"96,01";"96,01"
"1683270000";"05.05.2023 10:00";"90,65";"90,65";"90,65";"90,65"
"1683273600";"05.05.2023 11:00";"87,95";"87,95";"87,95";"87,95"
"1683277200";"05.05.2023 12:00";"82,06";"82,06";"82,06";"82,06"
"1683280800";"05.05.2023 13:00";"77,58";"77,58";"77,58";"77,58"
"1683284400";"05.05.2023 14:00";"76,74";"76,74";"76,74";"76,74"
"1683288000";"05.05.2023 15:00";"77,01";"77,01";"77,01";"77,01"
"1683291600";"05.05.2023 16:00";"79,13";"79,13";"79,13";"79,13"
"1683295200";"05.05.2023 17:00";"84,4";"84,4";"84,4";"84,4"
"1683298800";"05.05.2023 18:00";"90,59";"90,59";"80,99";"90,59"
"1683302400";"05.05.2023 19:00";"90,6";"90,6";"81";"90,6"
"1683306000";"05.05.2023 20:00";"90,6";"90,6";"80,93";"90,6"
"1683309600";"05.05.2023 21:00";"114,97";"114,97";"80,17";"114,97"
"1683313200";"05.05.2023 22:00";"90,6";"90,6";"83,74";"90,6"
"1683316800";"05.05.2023 23:00";"78,12";"78,12";"78,12";"78,12"
"1683320400";"06.05.2023 00:00";"72,65";"72,65";"72,65";"72,65"
"1683324000";"06.05.2023 01:00";"67,99";"67,99";"67,99";"67,99"
"1683327600";"06.05.2023 02:00";"63,89";"63,89";"63,89";"63,89"
"1683331200";"06.05.2023 03:00";"62,91";"62,91";"62,91";"62,91"
"1683334800";"06.05.2023 04:00";"64,84";"64,84";"64,84";"64,84"
"1683338400";"06.05.2023 05:00";"65,61";"65,61";"65,61";"65,61"
"1683342000";"06.05.2023 06:00";"69,35";"69,35";"69,35";"69,35"
"1683345600";"06.05.2023 07:00";"90,39";"90,39";"74,09";"90,39"
"1683349200";"06.05.2023 08:00";"77,19";"77,19";"77,19";"77,19"
"1683352800";"06.05.2023 09:00";"84,6";"84,6";"84,6";"84,6"
"1683356400";"06.05.2023 10:00";"79,34";"79,34";"79,34";"79,34"
"1683360000";"06.05.2023 11:00";"77,79";"77,79";"77,79";"77,79"
"1683363600";"06.05.2023 12:00";"72,63";"72,63";"72,63";"72,63"
"1683367200";"06.05.2023 13:00";"70,31";"70,31";"70,31";"70,31"
"1683370800";"06.05.2023 14:00";"55,76";"55,76";"55,76";"55,76"
"1683374400";"06.05.2023 15:00";"50";"50";"50";"50"
"1683378000";"06.05.2023 16:00";"63,16";"63,16";"63,16";"63,16"
"1683381600";"06.05.2023 17:00";"72,85";"72,85";"72,85";"72,85"
"1683385200";"06.05.2023 18:00";"77,96";"77,96";"77,96";"77,96"
"1683388800";"06.05.2023 19:00";"81,59";"81,59";"81,59";"81,59"
"1683392400";"06.05.2023 20:00";"90,39";"90,39";"85,07";"90,39"
"1683396000";"06.05.2023 21:00";"90,39";"90,39";"82,75";"90,39"
"1683399600";"06.05.2023 22:00";"78,47";"78,47";"78,47";"78,47"
"1683403200";"06.05.2023 23:00";"78,38";"78,38";"78,38";"78,38"
"1683406800";"07.05.2023 00:00";"73,15";"73,15";"73,15";"73,15"
"1683410400";"07.05.2023 01:00";"61,35";"61,35";"61,35";"61,35"
"1683414000";"07.05.2023 02:00";"61,78";"61,78";"61,78";"61,78"
"1683417600";"07.05.2023 03:00";"61,67";"61,67";"61,67";"61,67"
"1683421200";"07.05.2023 04:00";"62,05";"62,05";"62,05";"62,05"
"1683424800";"07.05.2023 05:00";"63,68";"63,68";"63,68";"63,68"
"1683428400";"07.05.2023 06:00";"64,52";"64,52";"64,52";"64,52"
"1683432000";"07.05.2023 07:00";"66,01";"66,01";"66,01";"66,01"
"1683435600";"07.05.2023 08:00";"78,41";"78,41";"78,41";"78,41"
"1683439200";"07.05.2023 09:00";"75,87";"75,87";"75,87";"75,87"
"1683442800";"07.05.2023 10:00";"67,6";"67,6";"67,6";"67,6"
"1683446400";"07.05.2023 11:00";"37,38";"37,38";"37,38";"37,38"
"1683450000";"07.05.2023 12:00";"30,46";"30,46";"30,46";"30,46"
"1683453600";"07.05.2023 13:00";"39,28";"39,28";"39,28";"39,28"
"1683457200";"07.05.2023 14:00";"35,06";"35,06";"35,06";"35,06"
"1683460800";"07.05.2023 15:00";"30,66";"30,66";"30,66";"30,66"
"1683464400";"07.05.2023 16:00";"30,07";"30,07";"30,07";"30,07"
"1683468000";"07.05.2023 17:00";"56,62";"56,62";"56,62";"56,62"
"1683471600";"07.05.2023 18:00";"68,89";"68,89";"68,89";"68,89"
"1683475200";"07.05.2023 19:00";"72,16";"72,16";"72,16";"72,16"
"1683478800";"07.05.2023 20:00";"90,5";"90,5";"72,28";"90,5"
"1683482400";"07.05.2023 21:00";"112,69";"112,69";"67,9";"112,69"
"1683486000";"07.05.2023 22:00";"66,01";"66,01";"66,01";"66,01"
"1683489600";"07.05.2023 23:00";"66,75";"66,75";"66,75";"66,75"
"1683493200";"08.05.2023 00:00";"61,65";"61,65";"61,65";"61,65"
"1683496800";"08.05.2023 01:00";"56,26";"56,26";"56,26";"56,26"
"1683500400";"08.05.2023 02:00";"55,11";"55,11";"55,11";"55,11"
"1683504000";"08.05.2023 03:00";"56,68";"56,68";"56,68";"56,68"
"1683507600";"08.05.2023 04:00";"59,45";"59,45";"59,45";"59,45"
"1683511200";"08.05.2023 05:00";"62,89";"62,89";"62,89";"62,89"
"1683514800";"08.05.2023 06:00";"90,03";"90,03";"67,95";"90,03"
"1683518400";"08.05.2023 07:00";"101,62";"101,62";"79,93";"101,62"
"1683522000";"08.05.2023 08:00";"116,58";"116,58";"113,52";"113,52"
"1683525600";"08.05.2023 09:00";"108,31";"108,31";"107,53";"107,53"
"1683529200";"08.05.2023 10:00";"97,61";"97,61";"96,91";"96,91"
"1683532800";"08.05.2023 11:00";"89,63";"89,63";"89,63";"89,63"
"1683536400";"08.05.2023 12:00";"79,68";"79,68";"79,68";"79,68"
"1683540000";"08.05.2023 13:00";"80,82";"80,82";"75,06";"75,06"
"1683543600";"08.05.2023 14:00";"75,14";"75,14";"69,48";"69,48"
"1683547200";"08.05.2023 15:00";"74,24";"74,24";"62,9";"62,9"
"1683550800";"08.05.2023 16:00";"78";"78";"60,21";"60,21"
"1683554400";"08.05.2023 17:00";"84,01";"84,01";"60,29";"84,01"
"1683558000";"08.05.2023 18:00";"97,05";"97,05";"61,99";"97,05"
"1683561600";"08.05.2023 19:00";"90,5";"90,5";"64,84";"90,5"
"1683565200";"08.05.2023 20:00";"134,03";"134,03";"62,81";"134,03"
"1683568800";"08.05.2023 21:00";"113,96";"113,96";"57,18";"113,96"
"1683572400";"08.05.2023 22:00";"120,39";"120,39";"52,05";"120,39"
"1683576000";"08.05.2023 23:00";"80,07";"80,07";"40,3";"80,07"
"1683579600";"09.05.2023 00:00";"40,09";"40,09";"29,33";"40,09"
"1683583200";"09.05.2023 01:00";"90,5";"90,5";"19,23";"90,5"
"1683586800";"09.05.2023 02:00";"46,3";"46,3";"3,59";"46,3"
"1683590400";"09.05.2023 03:00";"13,46";"13,46";"2,88";"13,46"
"1683594000";"09.05.2023 04:00";"20,61";"20,61";"2,35";"20,61"
"1683597600";"09.05.2023 05:00";"85,25";"85,25";"3,77";"85,25"
"1683601200";"09.05.2023 06:00";"90,5";"90,5";"24,97";"90,5"
"1683604800";"09.05.2023 07:00";"111,58";"111,58";"29,82";"111,58"
"1683608400";"09.05.2023 08:00";"121";"121";"51,35";"90,5"
"1683612000";"09.05.2023 09:00";"117,88";"117,88";"57,78";"90,49"
"1683615600";"09.05.2023 10:00";"80,06";"80,06";"47,11";"47,11"
"1683619200";"09.05.2023 11:00";"80,05";"80,05";"33,41";"33,41"
"1683622800";"09.05.2023 12:00";"78,91";"78,91";"28,89";"28,89"
"1683626400";"09.05.2023 13:00";"67,58";"67,58";"25,06";"25,06"
"1683630000";"09.05.2023 14:00";"61,78";"61,78";"15,17";"15,17"
"1683633600";"09.05.2023 15:00";"63,53";"63,53";"9,99";"9,99"
"1683637200";"09.05.2023 16:00";"81,38";"81,38";"6,95";"49,4"
"1683640800";"09.05.2023 17:00";"84,44";"84,44";"6,33";"84,44"
"1683644400";"09.05.2023 18:00";"100,06";"100,06";"12,74";"100,06"
"1683648000";"09.05.2023 19:00";"115,7";"115,7";"22,06";"115,7"
"1683651600";"09.05.2023 20:00";"90,5";"90,5";"20,94";"90,5"
"1683655200";"09.05.2023 21:00";"90,5";"90,5";"10,32";"90,5"
"1683658800";"09.05.2023 22:00";"90,49";"90,49";"5,79";"90,49"
"1683662400";"09.05.2023 23:00";"90,49";"90,49";"1,6";"90,49"
"1683666000";"10.05.2023 00:00";"40,04";"40,04";"0,01";"40,04"
"1683669600";"10.05.2023 01:00";"83,4";"83,4";"0,01";"83,4"
"1683673200";"10.05.2023 02:00";"5,21";"5,21";"0";"5,21"
"1683676800";"10.05.2023 03:00";"5,39";"5,39";"0";"5,39"
"1683680400";"10.05.2023 04:00";"38,69";"38,69";"0";"38,69"
"1683684000";"10.05.2023 05:00";"83,4";"83,4";"0";"83,4"
"1683687600";"10.05.2023 06:00";"89,75";"89,75";"0,07";"89,75"
"1683691200";"10.05.2023 07:00";"106,73";"106,73";"3,34";"106,73"
"1683694800";"10.05.2023 08:00";"118,04";"118,04";"29,39";"118,04"
"1683698400";"10.05.2023 09:00";"83,39";"83,39";"35,55";"83,39"
"1683702000";"10.05.2023 10:00";"91,06";"91,06";"30,25";"30,25"
"1683705600";"10.05.2023 11:00";"76,37";"76,37";"22,05";"22,05"
"1683709200";"10.05.2023 12:00";"4,09";"4,09";"3,99";"3,99"
"1683712800";"10.05.2023 13:00";"4,09";"4,09";"3,1";"3,1"
"1683716400";"10.05.2023 14:00";"61,3";"61,3";"2,41";"2,41"
"1683720000";"10.05.2023 15:00";"60,06";"60,06";"1,56";"1,56"
"1683723600";"10.05.2023 16:00";"69,08";"69,08";"1,52";"49,09"
"1683727200";"10.05.2023 17:00";"85,38";"85,38";"1,73";"83,4"
"1683730800";"10.05.2023 18:00";"103,35";"103,35";"3,72";"103,35"
"1683734400";"10.05.2023 19:00";"109,46";"109,46";"9,91";"109,46"
"1683738000";"10.05.2023 20:00";"107,72";"107,72";"10,15";"107,72"
"1683741600";"10.05.2023 21:00";"107,61";"107,61";"1,69";"107,61"
"1683745200";"10.05.2023 22:00";"109,46";"109,46";"1,35";"109,46"
"1683748800";"10.05.2023 23:00";"83,4";"83,4";"0,01";"83,4"
"1683752400";"11.05.2023 00:00";"30,1";"30,1";"-0,12";"30,1"
