"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"NPS Läti";"NPS Leedu";"NPS Soome";"NPS Eesti"
"1592586000";"19.06.2020 20:00";"45,3";"45,3";"8,91";"45,3"
"1592589600";"19.06.2020 21:00";"35";"35";"6,07";"35"
"1592593200";"19.06.2020 22:00";"35,07";"35,07";"5,69";"35,07"
"1592596800";"19.06.2020 23:00";"37,09";"37,09";"4,95";"37,09"
"1592600400";"20.06.2020 00:00";"22,73";"22,73";"3,55";"3,55"
"1592604000";"20.06.2020 01:00";"36,82";"36,82";"1,55";"36,82"
"1592607600";"20.06.2020 02:00";"22,05";"22,05";"1,45";"22,05"
"1592611200";"20.06.2020 03:00";"19,08";"19,08";"1,34";"1,34"
"1592614800";"20.06.2020 04:00";"1,25";"1,25";"1,25";"1,25"
"1592618400";"20.06.2020 05:00";"1,17";"1,17";"1,17";"1,17"
"1592622000";"20.06.2020 06:00";"1,34";"1,34";"1,34";"1,34"
"1592625600";"20.06.2020 07:00";"4,09";"4,09";"3,24";"4,09"
"1592629200";"20.06.2020 08:00";"30,05";"30,05";"5,16";"30,05"
"1592632800";"20.06.2020 09:00";"34,98";"34,98";"10,67";"34,98"
"1592636400";"20.06.2020 10:00";"45,22";"45,22";"12,09";"45,22"
"1592640000";"20.06.2020 11:00";"44,38";"44,38";"12,29";"44,38"
"1592643600";"20.06.2020 12:00";"44,33";"44,33";"12,58";"44,33"
"1592647200";"20.06.2020 13:00";"44,35";"44,35";"12,26";"12,26"
"1592650800";"20.06.2020 14:00";"41,07";"41,07";"12,29";"12,29"
"1592654400";"20.06.2020 15:00";"48,96";"48,96";"12,26";"12,26"
"1592658000";"20.06.2020 16:00";"48,13";"48,13";"12,06";"12,06"
"1592661600";"20.06.2020 17:00";"41,03";"41,03";"12,08";"12,08"
"1592665200";"20.06.2020 18:00";"21,88";"21,88";"12,26";"12,26"
"1592668800";"20.06.2020 19:00";"30,04";"30,04";"13,04";"30,04"
"1592672400";"20.06.2020 20:00";"30,05";"30,05";"12,89";"30,05"
"1592676000";"20.06.2020 21:00";"30,1";"30,1";"12,19";"30,1"
"1592679600";"20.06.2020 22:00";"41,05";"41,05";"12,34";"41,05"
"1592683200";"20.06.2020 23:00";"30,03";"30,03";"11,2";"30,03"
"1592686800";"21.06.2020 00:00";"7,66";"7,66";"7,66";"7,66"
"1592690400";"21.06.2020 01:00";"21,1";"21,1";"3,15";"3,15"
"1592694000";"21.06.2020 02:00";"10,07";"10,07";"2,2";"2,2"
"1592697600";"21.06.2020 03:00";"1,54";"1,54";"1,54";"1,54"
"1592701200";"21.06.2020 04:00";"10,03";"10,03";"1,52";"1,52"
"1592704800";"21.06.2020 05:00";"10,02";"10,02";"1,47";"1,47"
"1592708400";"21.06.2020 06:00";"4,08";"4,08";"1,86";"1,86"
"1592712000";"21.06.2020 07:00";"10,06";"10,06";"4,44";"4,44"
"1592715600";"21.06.2020 08:00";"10,09";"10,09";"10,09";"10,09"
"1592719200";"21.06.2020 09:00";"12,31";"12,31";"12,31";"12,31"
"1592722800";"21.06.2020 10:00";"30,03";"30,03";"13,35";"13,35"
"1592726400";"21.06.2020 11:00";"30,07";"30,07";"14,71";"14,71"
"1592730000";"21.06.2020 12:00";"30,04";"30,04";"14,57";"14,57"
"1592733600";"21.06.2020 13:00";"30,03";"30,03";"14,4";"14,4"
"1592737200";"21.06.2020 14:00";"30,04";"30,04";"12,77";"12,77"
"1592740800";"21.06.2020 15:00";"30,03";"30,03";"8,46";"8,46"
"1592744400";"21.06.2020 16:00";"30,03";"30,03";"8,61";"8,61"
"1592748000";"21.06.2020 17:00";"30,03";"30,03";"11,65";"11,65"
"1592751600";"21.06.2020 18:00";"30,03";"30,03";"20,84";"20,84"
"1592755200";"21.06.2020 19:00";"30,03";"30,03";"24,83";"30,03"
"1592758800";"21.06.2020 20:00";"30,05";"30,05";"28,9";"30,05"
"1592762400";"21.06.2020 21:00";"30,07";"30,07";"29,47";"30,07"
"1592766000";"21.06.2020 22:00";"30,1";"30,1";"30,1";"30,1"
"1592769600";"21.06.2020 23:00";"30,06";"30,06";"12,44";"30,06"
"1592773200";"22.06.2020 00:00";"22,04";"22,04";"11,83";"22,04"
"1592776800";"22.06.2020 01:00";"10,06";"10,06";"10,06";"10,06"
"1592780400";"22.06.2020 02:00";"5,96";"5,96";"5,96";"5,96"
"1592784000";"22.06.2020 03:00";"4,77";"4,77";"4,77";"4,77"
"1592787600";"22.06.2020 04:00";"4,94";"4,94";"4,94";"4,94"
"1592791200";"22.06.2020 05:00";"7,59";"7,59";"7,59";"7,59"
"1592794800";"22.06.2020 06:00";"12,7";"12,7";"12,7";"12,7"
"1592798400";"22.06.2020 07:00";"30,69";"30,69";"30,69";"30,69"
"1592802000";"22.06.2020 08:00";"36,29";"36,29";"36,29";"36,29"
"1592805600";"22.06.2020 09:00";"53,17";"53,17";"53,17";"53,17"
"1592809200";"22.06.2020 10:00";"63,81";"63,81";"63,81";"63,81"
"1592812800";"22.06.2020 11:00";"66,03";"66,03";"66,03";"66,03"
"1592816400";"22.06.2020 12:00";"66,65";"66,65";"66,65";"66,65"
"1592820000";"22.06.2020 13:00";"65,94";"65,94";"65,94";"65,94"
"1592823600";"22.06.2020 14:00";"63,81";"63,81";"63,81";"63,81"
"1592827200";"22.06.2020 15:00";"63,82";"63,82";"63,82";"63,82"
"1592830800";"22.06.2020 16:00";"41,3";"41,3";"41,3";"41,3"
"1592834400";"22.06.2020 17:00";"37,85";"37,85";"37,85";"37,85"
"1592838000";"22.06.2020 18:00";"37,93";"37,93";"37,93";"37,93"
"1592841600";"22.06.2020 19:00";"37,96";"37,96";"37,96";"37,96"
"1592845200";"22.06.2020 20:00";"37,64";"37,64";"37,64";"37,64"
"1592848800";"22.06.2020 21:00";"37,63";"37,63";"37,63";"37,63"
"1592852400";"22.06.2020 22:00";"37,39";"37,39";"37,39";"37,39"
"1592856000";"22.06.2020 23:00";"36,38";"36,38";"36,38";"36,38"
"1592859600";"23.06.2020 00:00";"21,99";"21,99";"21,99";"21,99"
"1592863200";"23.06.2020 01:00";"24,09";"24,09";"24,09";"24,09"
"1592866800";"23.06.2020 02:00";"14,76";"14,76";"14,76";"14,76"
"1592870400";"23.06.2020 03:00";"13,66";"13,66";"13,66";"13,66"
"1592874000";"23.06.2020 04:00";"13,61";"13,61";"13,61";"13,61"
"1592877600";"23.06.2020 05:00";"14,04";"14,04";"14,04";"14,04"
"1592881200";"23.06.2020 06:00";"24,03";"24,03";"24,03";"24,03"
"1592884800";"23.06.2020 07:00";"38,31";"38,31";"38,31";"38,31"
"1592888400";"23.06.2020 08:00";"59,32";"59,32";"59,32";"59,32"
"1592892000";"23.06.2020 09:00";"69,45";"69,45";"69,45";"69,45"
"1592895600";"23.06.2020 10:00";"69,04";"69,04";"69,04";"69,04"
"1592899200";"23.06.2020 11:00";"69,03";"69,03";"69,03";"69,03"
"1592902800";"23.06.2020 12:00";"71,84";"71,84";"71,84";"71,84"
"1592906400";"23.06.2020 13:00";"70,82";"70,82";"70,82";"70,82"
"1592910000";"23.06.2020 14:00";"68,76";"68,76";"68,76";"68,76"
"1592913600";"23.06.2020 15:00";"67,56";"67,56";"67,56";"67,56"
"1592917200";"23.06.2020 16:00";"43,7";"43,7";"43,7";"43,7"
"1592920800";"23.06.2020 17:00";"37,89";"37,89";"37,89";"37,89"
"1592924400";"23.06.2020 18:00";"49,25";"49,25";"49,25";"49,25"
"1592928000";"23.06.2020 19:00";"64,35";"64,35";"64,35";"64,35"
"1592931600";"23.06.2020 20:00";"60,83";"60,83";"60,83";"60,83"
"1592935200";"23.06.2020 21:00";"48,65";"48,65";"48,65";"48,65"
"1592938800";"23.06.2020 22:00";"41,29";"41,29";"41,29";"41,29"
"1592942400";"23.06.2020 23:00";"38,41";"38,41";"38,41";"38,41"
"1592946000";"24.06.2020 00:00";"33,47";"33,47";"33,47";"33,47"
"1592949600";"24.06.2020 01:00";"42,8";"42,8";"33,02";"42,8"
"1592953200";"24.06.2020 02:00";"31,37";"31,37";"31,37";"31,37"
"1592956800";"24.06.2020 03:00";"27,16";"27,16";"27,16";"27,16"
"1592960400";"24.06.2020 04:00";"26,12";"26,12";"26,12";"26,12"
"1592964000";"24.06.2020 05:00";"26,21";"26,21";"26,21";"26,21"
"1592967600";"24.06.2020 06:00";"28,53";"28,53";"28,53";"28,53"
"1592971200";"24.06.2020 07:00";"38,49";"38,49";"38,49";"38,49"
"1592974800";"24.06.2020 08:00";"47,7";"47,7";"47,7";"47,7"
"1592978400";"24.06.2020 09:00";"56,89";"56,89";"56,89";"56,89"
"1592982000";"24.06.2020 10:00";"57,68";"57,68";"57,68";"57,68"
"1592985600";"24.06.2020 11:00";"59,52";"59,52";"59,52";"59,52"
"1592989200";"24.06.2020 12:00";"58,15";"58,15";"58,15";"58,15"
"1592992800";"24.06.2020 13:00";"57,47";"57,47";"57,47";"57,47"
"1592996400";"24.06.2020 14:00";"53,17";"53,17";"53,17";"53,17"
"1593000000";"24.06.2020 15:00";"47,75";"47,75";"47,75";"47,75"
"1593003600";"24.06.2020 16:00";"46,4";"46,4";"46,4";"46,4"
"1593007200";"24.06.2020 17:00";"46,31";"46,31";"46,31";"46,31"
"1593010800";"24.06.2020 18:00";"46,89";"46,89";"46,89";"46,89"
"1593014400";"24.06.2020 19:00";"46,35";"46,35";"46,35";"46,35"
"1593018000";"24.06.2020 20:00";"48,27";"48,27";"48,27";"48,27"
"1593021600";"24.06.2020 21:00";"46,78";"46,78";"46,78";"46,78"
"1593025200";"24.06.2020 22:00";"41,23";"41,23";"41,23";"41,23"
"1593028800";"24.06.2020 23:00";"38,95";"38,95";"38,95";"38,95"
"1593032400";"25.06.2020 00:00";"33,17";"33,17";"33,17";"33,17"
"1593036000";"25.06.2020 01:00";"37,86";"37,86";"30,32";"37,86"
"1593039600";"25.06.2020 02:00";"26,88";"26,88";"26,88";"26,88"
"1593043200";"25.06.2020 03:00";"25,87";"25,87";"25,87";"25,87"
"1593046800";"25.06.2020 04:00";"25,13";"25,13";"25,13";"25,13"
"1593050400";"25.06.2020 05:00";"24,82";"24,82";"24,82";"24,82"
"1593054000";"25.06.2020 06:00";"27,1";"27,1";"27,1";"27,1"
"1593057600";"25.06.2020 07:00";"49,95";"49,95";"49,95";"49,95"
"1593061200";"25.06.2020 08:00";"68,26";"68,26";"68,26";"68,26"
"1593064800";"25.06.2020 09:00";"149,9";"149,9";"149,9";"149,9"
"1593068400";"25.06.2020 10:00";"159,58";"159,58";"159,58";"159,58"
"1593072000";"25.06.2020 11:00";"107,9";"107,9";"107,9";"107,9"
"1593075600";"25.06.2020 12:00";"174,92";"174,92";"174,92";"174,92"
"1593079200";"25.06.2020 13:00";"199,95";"199,95";"199,95";"199,95"
"1593082800";"25.06.2020 14:00";"185,76";"185,76";"185,76";"185,76"
"1593086400";"25.06.2020 15:00";"184,31";"184,31";"184,31";"184,31"
"1593090000";"25.06.2020 16:00";"61,71";"61,71";"61,71";"61,71"
"1593093600";"25.06.2020 17:00";"59,45";"59,45";"59,45";"59,45"
"1593097200";"25.06.2020 18:00";"64,45";"64,45";"64,45";"64,45"
"1593100800";"25.06.2020 19:00";"72,95";"72,95";"72,95";"72,95"
"1593104400";"25.06.2020 20:00";"67,04";"67,04";"67,04";"67,04"
"1593108000";"25.06.2020 21:00";"45,29";"45,29";"45,29";"45,29"
"1593111600";"25.06.2020 22:00";"40,24";"40,24";"40,24";"40,24"
"1593115200";"25.06.2020 23:00";"38";"38";"38";"38"
"1593118800";"26.06.2020 00:00";"32,63";"32,63";"32,63";"32,63"
"1593122400";"26.06.2020 01:00";"38,05";"38,05";"32,47";"38,05"
"1593126000";"26.06.2020 02:00";"27,45";"27,45";"27,45";"27,45"
"1593129600";"26.06.2020 03:00";"24,07";"24,07";"24,07";"24,07"
"1593133200";"26.06.2020 04:00";"24,03";"24,03";"24,03";"24,03"
"1593136800";"26.06.2020 05:00";"24,06";"24,06";"24,06";"24,06"
"1593140400";"26.06.2020 06:00";"26,8";"26,8";"26,8";"26,8"
"1593144000";"26.06.2020 07:00";"47,26";"47,26";"47,26";"47,26"
"1593147600";"26.06.2020 08:00";"69,64";"69,64";"69,64";"69,64"
"1593151200";"26.06.2020 09:00";"75,1";"75,1";"75,1";"75,1"
"1593154800";"26.06.2020 10:00";"75,17";"75,17";"75,17";"75,17"
"1593158400";"26.06.2020 11:00";"75,03";"75,03";"75,03";"75,03"
"1593162000";"26.06.2020 12:00";"71,52";"71,52";"71,52";"71,52"
"1593165600";"26.06.2020 13:00";"70,67";"70,67";"70,67";"70,67"
"1593169200";"26.06.2020 14:00";"70,1";"70,1";"70,1";"70,1"
"1593172800";"26.06.2020 15:00";"64,9";"64,9";"64,9";"64,9"
"1593176400";"26.06.2020 16:00";"40,74";"40,74";"40,74";"40,74"
"1593180000";"26.06.2020 17:00";"37,36";"37,36";"37,36";"37,36"
"1593183600";"26.06.2020 18:00";"45";"45";"45";"45"
"1593187200";"26.06.2020 19:00";"51,26";"51,26";"51,26";"51,26"
"1593190800";"26.06.2020 20:00";"51,55";"51,55";"51,55";"51,55"
"1593194400";"26.06.2020 21:00";"41,96";"41,96";"41,96";"41,96"
"1593198000";"26.06.2020 22:00";"39,9";"39,9";"39,9";"39,9"
"1593201600";"26.06.2020 23:00";"39,14";"39,14";"39,14";"39,14"
"1593205200";"27.06.2020 00:00";"22,59";"22,59";"22,59";"22,59"
"1593208800";"27.06.2020 01:00";"33,18";"33,18";"33,18";"33,18"
"1593212400";"27.06.2020 02:00";"28,92";"28,92";"28,92";"28,92"
"1593216000";"27.06.2020 03:00";"23,02";"23,02";"23,02";"23,02"
"1593219600";"27.06.2020 04:00";"9,07";"9,07";"9,07";"9,07"
"1593223200";"27.06.2020 05:00";"6,86";"6,86";"6,86";"6,86"
"1593226800";"27.06.2020 06:00";"12,52";"12,52";"12,52";"12,52"
"1593230400";"27.06.2020 07:00";"20,23";"20,23";"20,23";"20,23"
"1593234000";"27.06.2020 08:00";"28,74";"28,74";"28,74";"28,74"
"1593237600";"27.06.2020 09:00";"38,65";"38,65";"38,65";"38,65"
"1593241200";"27.06.2020 10:00";"48";"48";"48";"48"
"1593244800";"27.06.2020 11:00";"56,06";"56,06";"56,06";"56,06"
"1593248400";"27.06.2020 12:00";"49,91";"49,91";"49,91";"49,91"
"1593252000";"27.06.2020 13:00";"48,11";"48,11";"48,11";"48,11"
"1593255600";"27.06.2020 14:00";"39,19";"39,19";"39,19";"39,19"
"1593259200";"27.06.2020 15:00";"31,72";"31,72";"31,72";"31,72"
"1593262800";"27.06.2020 16:00";"31,55";"31,55";"31,55";"31,55"
"1593266400";"27.06.2020 17:00";"32,69";"32,69";"32,69";"32,69"
"1593270000";"27.06.2020 18:00";"36,93";"36,93";"36,93";"36,93"
"1593273600";"27.06.2020 19:00";"38,21";"38,21";"38,21";"38,21"
"1593277200";"27.06.2020 20:00";"35,3";"35,3";"35,3";"35,3"
"1593280800";"27.06.2020 21:00";"35";"35";"35";"35"
"1593284400";"27.06.2020 22:00";"34,98";"34,98";"34,98";"34,98"
"1593288000";"27.06.2020 23:00";"33,08";"33,08";"32,91";"33,08"
"1593291600";"28.06.2020 00:00";"28,09";"28,09";"28,09";"28,09"
"1593295200";"28.06.2020 01:00";"23,93";"23,93";"23,93";"23,93"
"1593298800";"28.06.2020 02:00";"23,02";"23,02";"21,03";"23,02"
"1593302400";"28.06.2020 03:00";"16,9";"16,9";"10,93";"16,9"
"1593306000";"28.06.2020 04:00";"14,26";"14,26";"14,26";"14,26"
"1593309600";"28.06.2020 05:00";"15,11";"15,11";"15,11";"15,11"
"1593313200";"28.06.2020 06:00";"13,02";"13,02";"13,02";"13,02"
"1593316800";"28.06.2020 07:00";"19,34";"19,34";"19,34";"19,34"
"1593320400";"28.06.2020 08:00";"23,06";"23,06";"23,06";"23,06"
"1593324000";"28.06.2020 09:00";"28,79";"28,79";"28,79";"28,79"
"1593327600";"28.06.2020 10:00";"33,03";"33,03";"33,03";"33,03"
"1593331200";"28.06.2020 11:00";"40,03";"40,03";"40,03";"40,03"
"1593334800";"28.06.2020 12:00";"34,7";"34,7";"34,7";"34,7"
"1593338400";"28.06.2020 13:00";"34,29";"34,29";"34,29";"34,29"
"1593342000";"28.06.2020 14:00";"33,09";"33,09";"33,09";"33,09"
"1593345600";"28.06.2020 15:00";"36,86";"36,86";"36,86";"36,86"
"1593349200";"28.06.2020 16:00";"35,76";"35,76";"35,76";"35,76"
"1593352800";"28.06.2020 17:00";"33,08";"33,08";"33,08";"33,08"
"1593356400";"28.06.2020 18:00";"34,07";"34,07";"34,07";"34,07"
"1593360000";"28.06.2020 19:00";"37,95";"37,95";"37,95";"37,95"
"1593363600";"28.06.2020 20:00";"35,01";"35,01";"35,01";"35,01"
"1593367200";"28.06.2020 21:00";"33,85";"33,85";"33,85";"33,85"
"1593370800";"28.06.2020 22:00";"35,93";"35,93";"35,93";"35,93"
"1593374400";"28.06.2020 23:00";"36";"36";"36";"36"
"1593378000";"29.06.2020 00:00";"30,39";"30,39";"30,39";"30,39"
"1593381600";"29.06.2020 01:00";"23,44";"23,44";"7,72";"23,44"
"1593385200";"29.06.2020 02:00";"4,89";"4,89";"4,89";"4,89"
"1593388800";"29.06.2020 03:00";"4,85";"4,85";"4,85";"4,85"
"1593392400";"29.06.2020 04:00";"4,98";"4,98";"4,98";"4,98"
"1593396000";"29.06.2020 05:00";"5,3";"5,3";"5,3";"5,3"
"1593399600";"29.06.2020 06:00";"19,4";"19,4";"19,4";"19,4"
"1593403200";"29.06.2020 07:00";"31,49";"31,49";"31,49";"31,49"
"1593406800";"29.06.2020 08:00";"39,32";"39,32";"39,32";"39,32"
"1593410400";"29.06.2020 09:00";"45,33";"45,33";"45,33";"45,33"
"1593414000";"29.06.2020 10:00";"50,6";"50,6";"50,6";"50,6"
"1593417600";"29.06.2020 11:00";"55,28";"55,28";"55,28";"55,28"
"1593421200";"29.06.2020 12:00";"55,17";"55,17";"55,17";"55,17"
"1593424800";"29.06.2020 13:00";"56,92";"56,92";"56,92";"56,92"
"1593428400";"29.06.2020 14:00";"57,96";"57,96";"57,96";"57,96"
"1593432000";"29.06.2020 15:00";"51,88";"51,88";"51,88";"51,88"
"1593435600";"29.06.2020 16:00";"35,03";"35,03";"35,03";"35,03"
"1593439200";"29.06.2020 17:00";"35,05";"35,05";"35,05";"35,05"
"1593442800";"29.06.2020 18:00";"37,93";"35,09";"37,93";"37,93"
"1593446400";"29.06.2020 19:00";"48,18";"48,18";"48,18";"48,18"
"1593450000";"29.06.2020 20:00";"45,29";"45,29";"45,29";"45,29"
"1593453600";"29.06.2020 21:00";"34,9";"34,9";"34,9";"34,9"
"1593457200";"29.06.2020 22:00";"35";"35";"35";"35"
"1593460800";"29.06.2020 23:00";"33,97";"33,97";"33,97";"33,97"
"1593464400";"30.06.2020 00:00";"22,82";"22,82";"13,97";"22,82"
"1593468000";"30.06.2020 01:00";"18,25";"18,25";"12,05";"18,25"
"1593471600";"30.06.2020 02:00";"10,05";"10,05";"8";"10,05"
"1593475200";"30.06.2020 03:00";"3,6";"3,6";"3,6";"3,6"
"1593478800";"30.06.2020 04:00";"3,34";"3,34";"3,34";"3,34"
"1593482400";"30.06.2020 05:00";"4,47";"4,47";"4,47";"4,47"
"1593486000";"30.06.2020 06:00";"16,5";"16,5";"16,5";"16,5"
"1593489600";"30.06.2020 07:00";"32,51";"32,51";"32,51";"32,51"
"1593493200";"30.06.2020 08:00";"46,09";"46,09";"46,09";"46,09"
"1593496800";"30.06.2020 09:00";"50,62";"50,62";"50,62";"50,62"
"1593500400";"30.06.2020 10:00";"49,29";"49,29";"49,29";"49,29"
"1593504000";"30.06.2020 11:00";"50,09";"50,09";"50,09";"50,09"
"1593507600";"30.06.2020 12:00";"56,61";"56,61";"56,61";"56,61"
"1593511200";"30.06.2020 13:00";"50,66";"50,66";"50,66";"50,66"
"1593514800";"30.06.2020 14:00";"50,6";"50,6";"50,6";"50,6"
"1593518400";"30.06.2020 15:00";"50,62";"50,62";"50,62";"50,62"
"1593522000";"30.06.2020 16:00";"35,03";"35,03";"35,03";"35,03"
"1593525600";"30.06.2020 17:00";"35,01";"35,01";"35,01";"35,01"
"1593529200";"30.06.2020 18:00";"39,93";"35,05";"39,93";"39,93"
"1593532800";"30.06.2020 19:00";"46,38";"46,38";"46,38";"46,38"
"1593536400";"30.06.2020 20:00";"46,3";"46,3";"46,3";"46,3"
"1593540000";"30.06.2020 21:00";"15,53";"15,53";"15,53";"15,53"
"1593543600";"30.06.2020 22:00";"29,44";"29,44";"29,44";"29,44"
"1593547200";"30.06.2020 23:00";"27,03";"27,03";"27,03";"27,03"
"1593550800";"01.07.2020 00:00";"16,05";"16,05";"16,05";"16,05"
"1593554400";"01.07.2020 01:00";"0,95";"0,95";"0,95";"0,95"
"1593558000";"01.07.2020 02:00";"0,6";"0,6";"0,6";"0,6"
"1593561600";"01.07.2020 03:00";"0,46";"0,46";"0,46";"0,46"
"1593565200";"01.07.2020 04:00";"0,46";"0,46";"0,46";"0,46"
"1593568800";"01.07.2020 05:00";"0,59";"0,59";"0,59";"0,59"
"1593572400";"01.07.2020 06:00";"1,36";"1,36";"1,36";"1,36"
"1593576000";"01.07.2020 07:00";"23,09";"23,09";"23,09";"23,09"
"1593579600";"01.07.2020 08:00";"40,07";"37,05";"40,07";"40,07"
"1593583200";"01.07.2020 09:00";"41,1";"39,03";"41,1";"41,1"
"1593586800";"01.07.2020 10:00";"40,04";"37,37";"40,04";"40,04"
"1593590400";"01.07.2020 11:00";"41,15";"37,06";"41,15";"41,15"
"1593594000";"01.07.2020 12:00";"41,13";"36,14";"41,13";"41,13"
"1593597600";"01.07.2020 13:00";"40";"35,21";"40";"40"
"1593601200";"01.07.2020 14:00";"41,14";"31,09";"41,14";"41,14"
"1593604800";"01.07.2020 15:00";"39,04";"31,03";"39,04";"39,04"
"1593608400";"01.07.2020 16:00";"40,08";"33,07";"40,08";"40,08"
"1593612000";"01.07.2020 17:00";"38,43";"31,93";"38,43";"38,43"
"1593615600";"01.07.2020 18:00";"41,27";"35,28";"41,27";"41,27"
"1593619200";"01.07.2020 19:00";"38,06";"37,08";"38,06";"38,06"
"1593622800";"01.07.2020 20:00";"42,26";"42,26";"42,26";"42,26"
"1593626400";"01.07.2020 21:00";"39,82";"39,82";"39,82";"39,82"
"1593630000";"01.07.2020 22:00";"40,12";"40,12";"40,12";"40,12"
"1593633600";"01.07.2020 23:00";"40,07";"40,07";"40,07";"40,07"
"1593637200";"02.07.2020 00:00";"27,26";"27,26";"27,26";"27,26"
"1593640800";"02.07.2020 01:00";"33,7";"33,7";"16,16";"33,7"
"1593644400";"02.07.2020 02:00";"26,04";"26,04";"11,31";"26,04"
"1593648000";"02.07.2020 03:00";"26,02";"26,02";"6,61";"26,02"
"1593651600";"02.07.2020 04:00";"21,09";"21,09";"6,32";"21,09"
"1593655200";"02.07.2020 05:00";"21,09";"21,09";"14,37";"21,09"
"1593658800";"02.07.2020 06:00";"29,46";"29,46";"29,46";"29,46"
"1593662400";"02.07.2020 07:00";"39,67";"38,96";"39,67";"39,67"
"1593666000";"02.07.2020 08:00";"47,38";"47,38";"47,38";"47,38"
"1593669600";"02.07.2020 09:00";"48,19";"48,19";"48,19";"48,19"
"1593673200";"02.07.2020 10:00";"49,21";"49,21";"49,21";"49,21"
"1593676800";"02.07.2020 11:00";"48,69";"48,69";"48,69";"48,69"
"1593680400";"02.07.2020 12:00";"50,11";"50,11";"50,11";"50,11"
"1593684000";"02.07.2020 13:00";"50,22";"50,22";"50,22";"50,22"
"1593687600";"02.07.2020 14:00";"48,35";"48,35";"48,35";"48,35"
"1593691200";"02.07.2020 15:00";"48,29";"48,29";"48,29";"48,29"
"1593694800";"02.07.2020 16:00";"47,48";"47,48";"47,48";"47,48"
"1593698400";"02.07.2020 17:00";"46,04";"36,19";"46,04";"46,04"
"1593702000";"02.07.2020 18:00";"44,2";"38,87";"44,2";"44,2"
"1593705600";"02.07.2020 19:00";"47,24";"47,24";"47,24";"47,24"
"1593709200";"02.07.2020 20:00";"52,65";"52,65";"52,65";"52,65"
"1593712800";"02.07.2020 21:00";"46,76";"46,76";"45,51";"46,76"
"1593716400";"02.07.2020 22:00";"44,24";"44,24";"44,24";"44,24"
"1593720000";"02.07.2020 23:00";"44,9";"44,9";"44,69";"44,9"
"1593723600";"03.07.2020 00:00";"23,07";"23,07";"23,07";"23,07"
"1593727200";"03.07.2020 01:00";"44,25";"44,25";"10,76";"44,25"
"1593730800";"03.07.2020 02:00";"34,16";"34,16";"5,01";"34,16"
"1593734400";"03.07.2020 03:00";"31,79";"31,79";"4,04";"31,79"
"1593738000";"03.07.2020 04:00";"30,52";"30,52";"3,77";"30,52"
"1593741600";"03.07.2020 05:00";"26,07";"26,07";"4,19";"26,07"
"1593745200";"03.07.2020 06:00";"30,13";"30,13";"14,7";"30,13"
"1593748800";"03.07.2020 07:00";"39,99";"39,99";"23,91";"39,99"
"1593752400";"03.07.2020 08:00";"47,1";"47,1";"39,98";"47,1"
"1593756000";"03.07.2020 09:00";"59,02";"59,02";"41,99";"59,02"
"1593759600";"03.07.2020 10:00";"52,64";"52,64";"42,44";"52,64"
"1593763200";"03.07.2020 11:00";"52,64";"52,64";"42,23";"52,64"
"1593766800";"03.07.2020 12:00";"41,7";"41,7";"41,31";"41,7"
"1593770400";"03.07.2020 13:00";"52,7";"52,7";"41,87";"52,7"
"1593774000";"03.07.2020 14:00";"52,64";"52,64";"29,75";"52,64"
"1593777600";"03.07.2020 15:00";"47,04";"47,04";"25,01";"47,04"
"1593781200";"03.07.2020 16:00";"59,89";"59,89";"18,02";"59,89"
"1593784800";"03.07.2020 17:00";"37";"37";"18,02";"37"
"1593788400";"03.07.2020 18:00";"31,22";"31,22";"22,07";"31,22"
"1593792000";"03.07.2020 19:00";"49,59";"49,59";"36,33";"49,59"
"1593795600";"03.07.2020 20:00";"49,64";"49,64";"36,54";"49,64"
"1593799200";"03.07.2020 21:00";"36,97";"36,97";"33,93";"36,97"
"1593802800";"03.07.2020 22:00";"35,25";"35,25";"35,25";"35,25"
"1593806400";"03.07.2020 23:00";"34,25";"34,25";"34,25";"34,25"
"1593810000";"04.07.2020 00:00";"22,97";"22,97";"19,7";"22,97"
"1593813600";"04.07.2020 01:00";"43,62";"43,62";"2,15";"43,62"
"1593817200";"04.07.2020 02:00";"26,04";"26,04";"1,38";"26,04"
"1593820800";"04.07.2020 03:00";"12,09";"12,09";"1,21";"12,09"
"1593824400";"04.07.2020 04:00";"1,07";"1,07";"1,07";"1,07"
"1593828000";"04.07.2020 05:00";"0,94";"0,94";"0,94";"0,94"
"1593831600";"04.07.2020 06:00";"1,1";"1,1";"1,1";"1,1"
"1593835200";"04.07.2020 07:00";"1,4";"1,4";"1,4";"1,4"
"1593838800";"04.07.2020 08:00";"1,54";"1,54";"1,54";"1,54"
"1593842400";"04.07.2020 09:00";"37,05";"37,05";"2,65";"37,05"
"1593846000";"04.07.2020 10:00";"37,05";"37,05";"2,41";"37,05"
"1593849600";"04.07.2020 11:00";"37,03";"37,03";"1,47";"37,03"
"1593853200";"04.07.2020 12:00";"37";"37";"1,44";"37"
"1593856800";"04.07.2020 13:00";"37,05";"37,05";"2,87";"37,05"
"1593860400";"04.07.2020 14:00";"37,04";"37,04";"3,11";"3,11"
"1593864000";"04.07.2020 15:00";"37,03";"37,03";"4,76";"37,03"
"1593867600";"04.07.2020 16:00";"37,04";"37,04";"4";"4"
"1593871200";"04.07.2020 17:00";"37,05";"37,05";"4,86";"4,86"
"1593874800";"04.07.2020 18:00";"37,06";"37,06";"5,21";"5,21"
